"시군구별","보험료분위별","가입자구분별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"금산군","8분위","직장","적용인구","명","2570","2939","2897","2776","2802","2631","2696",
"금산군","8분위","근로자","가입자","명","727","757","769","746","790","805","885",
"금산군","8분위","근로자","평균보험료","원","108410","115712","118781","122085","125690","129880","137514",
"금산군","8분위","근로자","적용인구","명","2066","2098","2107","2010","2102","2070","2239",
"금산군","8분위","공교","가입자","명","148","264","255","245","232","202","176",
"금산군","8분위","공교","평균보험료","원","110113","117006","118917","123490","127678","133855","140291",
"금산군","8분위","공교","적용인구","명","504","841","790","766","700","561","457",
"금산군","8분위","지역","세대수","세대","771","771","737","696","679","704","694",
"금산군","8분위","지역","평균보험료","원","121313","124486","130694","137751","142270","127154","132654",
"금산군","8분위","지역","적용인구","명","2023","1978","1815","1712","1628","1577","1516",
"금산군","9분위","계","세대수","세대","1363","1540","1584","1642","1527","1634","1586",
"금산군","9분위","계","평균보험료","원","149693","156097","161538","167725","172542","175490","183922",
"금산군","9분위","계","적용인구","명","4628","5077","5179","5164","4691","4785","4525",
"금산군","9분위","직장","가입자","명","947","1109","1152","1229","1131","1114","1118",
"금산군","9분위","직장","평균보험료","원","144550","152145","157068","163364","167378","174165","183224",
"금산군","9분위","직장","적용인구","명","3500","3944","4071","4121","3729","3536","3458",
"금산군","9분위","근로자","가입자","명","595","631","664","736","700","694","701",
"금산군","9분위","근로자","평균보험료","원","143184","150782","154182","160630","164362","171135","180358",
"금산군","9분위","근로자","적용인구","명","2185","2259","2358","2445","2285","2182","2124",
"금산군","9분위","공교","가입자","명","352","478","488","493","431","420","417",
"금산군","9분위","공교","평균보험료","원","146858","153943","160994","167446","172277","179173","188043",
"금산군","9분위","공교","적용인구","명","1315","1685","1713","1676","1444","1354","1334",
"금산군","9분위","지역","세대수","세대","416","431","432","413","396","520","468",
"금산군","9분위","지역","평균보험료","원","161401","166266","173460","180702","187288","178329","185589",
"금산군","9분위","지역","적용인구","명","1128","1133","1108","1043","962","1249","1067",
"금산군","10분위","계","세대수","세대","676","701","750","837","823","860","930",
"금산군","10분위","계","평균보험료","원","245226","270031","268113","274179","278700","296856","304307",
"금산군","10분위","계","적용인구","명","2022","2046","2268","2480","2391","2465","2544",
"금산군","10분위","직장","가입자","명","381","403","439","516","533","541","579",
"금산군","10분위","직장","평균보험료","원","239487","277228","265674","266103","270042","282113","295775",
"금산군","10분위","직장","적용인구","명","1283","1284","1431","1682","1674","1673","1690",
"금산군","10분위","근로자","가입자","명","294","293","318","374","361","351","378",
"금산군","10분위","근로자","평균보험료","원","252943","305548","287017","286671","296174","312677","326215",
"금산군","10분위","근로자","적용인구","명","990","917","1021","1182","1072","1049","1064",
"금산군","10분위","공교","가입자","명","87","110","121","142","172","190","201",
"금산군","10분위","공교","평균보험료","원","194013","201793","209585","211929","215196","225650","238530",
"금산군","10분위","공교","적용인구","명","293","367","410","500","602","624","626",
"금산군","10분위","지역","세대수","세대","295","298","311","321","290","319","351",
"금산군","10분위","지역","평균보험료","원","252638","260299","271555","287161","294612","321860","318380",
"금산군","10분위","지역","적용인구","명","739","762","837","798","717","792","854",
"부여군","계","계","세대수","세대","25051","25890","25949","26187","26394","27007","27511",
"부여군","계","계","평균보험료","원","58622","62949","65835","68677","71398","70214","75688",
"부여군","계","계","적용인구","명","54505","56062","54989","54202","53194","52502","51656",
"부여군","계","직장","가입자","명","12318","13174","13660","14031","14211","14533","14745",
"부여군","계","직장","평균보험료","원","67717","75022","76829","80200","83810","87452","94344",
"부여군","계","직장","적용인구","명","29209","31217","31343","31218","30627","30152","29463",
"부여군","계","근로자","가입자","명","11178","11180","11665","12052","12273","12536","12739",
"부여군","계","근로자","평균보험료","원","61756","65333","67055","70437","73928","77761","84903",
"부여군","계","근로자","적용인구","명","25504","25268","25509","25597","25187","24877","24349",
"부여군","계","공교","가입자","명","1140","1994","1995","1979","1938","1997","2006",
"부여군","계","공교","평균보험료","원","126166","129347","133977","139655","146392","148289","154298",
"부여군","계","공교","적용인구","명","3705","5949","5834","5621","5440","5275","5114",
"부여군","계","지역","세대수","세대","12733","12716","12289","12156","12183","12474","12766",
"부여군","계","지역","평균보험료","원","49823","50441","53615","55377","56920","50129","54140",
"부여군","계","지역","적용인구","명","25296","24845","23646","22984","22567","22350","22193",
"부여군","1분위","계","세대수","세대","4384","4535","4460","4544","4635","4559","4995",
"부여군","1분위","계","평균보험료","원","12044","11710","12648","13604","13437","13640","14767",
"부여군","1분위","계","적용인구","명","6525","6647","6439","6327","6349","6460","6927",
"부여군","1분위","직장","가입자","명","1617","1529","1575","1719","1681","1634","1672",
"부여군","1분위","직장","평균보험료","원","23479","24175","25803","26888","27378","28657","31205",
"부여군","1분위","직장","적용인구","명","3361","3151","3137","3152","3028","2825","2723",
"부여군","1분위","근로자","가입자","명","1615","1525","1561","1688","1666","1621","1669",
"부여군","1분위","근로자","평균보험료","원","23473","24161","25774","26854","27347","28622","31196",
"부여군","1분위","근로자","적용인구","명","3355","3144","3122","3116","3010","2804","2720",
"부여군","1분위","공교","가입자","명","2","4","14","31","15","13","3",
"부여군","1분위","공교","평균보험료","원","28710","29373","29022","28741","30779","32928","36073",
"부여군","1분위","공교","적용인구","명","6","7","15","36","18","21","3",
"부여군","1분위","지역","세대수","세대","2767","3006","2885","2825","2954","2925","3323",
"부여군","1분위","지역","평균보험료","원","5362","5370","5466","5522","5505","5252","6496",
"부여군","1분위","지역","적용인구","명","3164","3496","3302","3175","3321","3635","4204",
"부여군","2분위","계","세대수","세대","3097","2909","3035","3165","3223","4307","3734",
"부여군","2분위","계","평균보험료","원","23617","26117","27795","29462","30486","28874","34379",
"부여군","2분위","계","적용인구","명","5511","5187","5191","5405","5454","6923","5921",
"부여군","2분위","직장","가입자","명","1648","1782","1865","1961","1980","2197","2103",
"부여군","2분위","직장","평균보험료","원","32751","34453","36701","38898","40900","46587","52534",
"부여군","2분위","직장","적용인구","명","3398","3560","3561","3687","3637","3874","3652",
"부여군","2분위","근로자","가입자","명","1639","1767","1859","1948","1945","2151","2047",
"부여군","2분위","근로자","평균보험료","원","32754","34451","36700","38887","40902","46582","52556",
"부여군","2분위","근로자","적용인구","명","3380","3527","3549","3664","3588","3798","3585",
"부여군","2분위","공교","가입자","명","9","15","6","13","35","46","56",
"부여군","2분위","공교","평균보험료","원","32253","34673","37168","40498","40768","46845","51721",
"부여군","2분위","공교","적용인구","명","18","33","12","23","49","76","67",
"부여군","2분위","지역","세대수","세대","1449","1127","1170","1204","1243","2110","1631",
"부여군","2분위","지역","평균보험료","원","13229","12936","13597","14094","13898","10430","10970",
